date,store,product,series_id,day_index,weekday,is_promo,demand
2024-04-14,S4,P1,S4_P1,104,6,True,204
2024-04-15,S4,P1,S4_P1,105,0,False,128
2024-04-16,S4,P1,S4_P1,106,1,False,375
2024-04-17,S4,P1,S4_P1,107,2,True,187
2024-04-18,S4,P1,S4_P1,108,3,False,142
2024-04-19,S4,P1,S4_P1,109,4,False,233
2024-04-20,S4,P1,S4_P1,110,5,False,250
2024-04-21,S4,P1,S4_P1,111,6,False,288
2024-04-22,S4,P1,S4_P1,112,0,False,279
2024-04-23,S4,P1,S4_P1,113,1,False,243
2024-04-24,S4,P1,S4_P1,114,2,False,190
2024-04-25,S4,P1,S4_P1,115,3,False,120
2024-04-26,S4,P1,S4_P1,116,4,False,237
2024-04-27,S4,P1,S4_P1,117,5,False,431
2024-04-28,S4,P1,S4_P1,118,6,False,267
2024-04-29,S4,P1,S4_P1,119,0,False,145
2024-04-30,S4,P1,S4_P1,120,1,False,170
2024-05-01,S4,P1,S4_P1,121,2,False,255
2024-05-02,S4,P1,S4_P1,122,3,True,237
2024-05-03,S4,P1,S4_P1,123,4,False,234
2024-05-04,S4,P1,S4_P1,124,5,False,220
2024-05-05,S4,P1,S4_P1,125,6,False,353
2024-05-06,S4,P1,S4_P1,126,0,False,190
2024-05-07,S4,P1,S4_P1,127,1,False,126
2024-05-08,S4,P1,S4_P1,128,2,False,235
2024-05-09,S4,P1,S4_P1,129,3,False,137
2024-05-10,S4,P1,S4_P1,130,4,False,161
2024-05-11,S4,P1,S4_P1,131,5,False,392
2024-05-12,S4,P1,S4_P1,132,6,False,195
2024-05-13,S4,P1,S4_P1,133,0,False,63
2024-05-14,S4,P1,S4_P1,134,1,False,226
2024-05-15,S4,P1,S4_P1,135,2,False,108
2024-05-16,S4,P1,S4_P1,136,3,False,264
2024-05-17,S4,P1,S4_P1,137,4,False,140
2024-05-18,S4,P1,S4_P1,138,5,False,112
2024-05-19,S4,P1,S4_P1,139,6,False,261
2024-05-20,S4,P1,S4_P1,140,0,False,204
2024-05-21,S4,P1,S4_P1,141,1,False,79
2024-05-22,S4,P1,S4_P1,142,2,True,272
2024-05-23,S4,P1,S4_P1,143,3,False,236
2024-05-24,S4,P1,S4_P1,144,4,False,175
2024-05-25,S4,P1,S4_P1,145,5,False,459
2024-05-26,S4,P1,S4_P1,146,6,False,257
2024-05-27,S4,P1,S4_P1,147,0,False,276
2024-05-28,S4,P1,S4_P1,148,1,False,217
2024-05-29,S4,P1,S4_P1,149,2,False,176
2024-05-30,S4,P1,S4_P1,150,3,False,130
2024-05-31,S4,P1,S4_P1,151,4,False,274
2024-06-01,S4,P1,S4_P1,152,5,True,471
2024-06-02,S4,P1,S4_P1,153,6,False,346
2024-06-03,S4,P1,S4_P1,154,0,False,108
2024-06-04,S4,P1,S4_P1,155,1,False,160
2024-06-05,S4,P1,S4_P1,156,2,False,192
2024-06-06,S4,P1,S4_P1,157,3,False,187
2024-06-07,S4,P1,S4_P1,158,4,False,163
2024-06-08,S4,P1,S4_P1,159,5,False,324
2024-06-09,S4,P1,S4_P1,160,6,False,289
2024-06-10,S4,P1,S4_P1,161,0,False,131
2024-06-11,S4,P1,S4_P1,162,1,False,269
2024-06-12,S4,P1,S4_P1,163,2,False,162
2024-06-13,S4,P1,S4_P1,164,3,False,246
2024-06-14,S4,P1,S4_P1,165,4,False,272
2024-06-15,S4,P1,S4_P1,166,5,False,251
2024-06-16,S4,P1,S4_P1,167,6,True,472
2024-06-17,S4,P1,S4_P1,168,0,False,270
2024-06-18,S4,P1,S4_P1,169,1,False,314
2024-06-19,S4,P1,S4_P1,170,2,False,134
2024-06-20,S4,P1,S4_P1,171,3,False,180
2024-06-21,S4,P1,S4_P1,172,4,False,189
2024-06-22,S4,P1,S4_P1,173,5,False,179
2024-06-23,S4,P1,S4_P1,174,6,False,224
2024-06-24,S4,P1,S4_P1,175,0,True,166
2024-06-25,S4,P1,S4_P1,176,1,False,141
2024-06-26,S4,P1,S4_P1,177,2,False,100
2024-06-27,S4,P1,S4_P1,178,3,False,206
2024-06-28,S4,P1,S4_P1,179,4,False,384
2024-06-29,S4,P1,S4_P1,180,5,False,219
2024-06-30,S4,P1,S4_P1,181,6,False,196
2024-07-01,S4,P1,S4_P1,182,0,False,346
2024-07-02,S4,P1,S4_P1,183,1,False,196
2024-07-03,S4,P1,S4_P1,184,2,False,106
2024-07-04,S4,P1,S4_P1,185,3,False,159
2024-07-05,S4,P1,S4_P1,186,4,False,110
2024-07-06,S4,P1,S4_P1,187,5,False,363
2024-07-07,S4,P1,S4_P1,188,6,False,229
2024-07-08,S4,P1,S4_P1,189,0,False,166
2024-07-09,S4,P1,S4_P1,190,1,False,213
2024-07-10,S4,P1,S4_P1,191,2,False,203
2024-07-11,S4,P1,S4_P1,192,3,False,150
2024-07-12,S4,P1,S4_P1,193,4,False,228
2024-07-13,S4,P1,S4_P1,194,5,False,266
2024-07-14,S4,P1,S4_P1,195,6,False,192
2024-07-15,S4,P1,S4_P1,196,0,False,171
2024-07-16,S4,P1,S4_P1,197,1,False,209
2024-07-17,S4,P1,S4_P1,198,2,True,337
2024-07-18,S4,P1,S4_P1,199,3,False,229
2024-07-19,S4,P1,S4_P1,200,4,False,194
2024-07-20,S4,P1,S4_P1,201,5,False,266
2024-07-21,S4,P1,S4_P1,202,6,False,108
2024-07-22,S4,P1,S4_P1,203,0,False,102
2024-07-23,S4,P1,S4_P1,204,1,False,212
2024-07-24,S4,P1,S4_P1,205,2,False,167
2024-07-25,S4,P1,S4_P1,206,3,False,279
2024-07-26,S4,P1,S4_P1,207,4,False,279
2024-07-27,S4,P1,S4_P1,208,5,False,379
2024-07-28,S4,P1,S4_P1,209,6,False,305
2024-07-29,S4,P1,S4_P1,210,0,False,151
2024-07-30,S4,P1,S4_P1,211,1,False,155
2024-07-31,S4,P1,S4_P1,212,2,False,134
2024-08-01,S4,P1,S4_P1,213,3,False,157
2024-08-02,S4,P1,S4_P1,214,4,False,186
2024-08-03,S4,P1,S4_P1,215,5,False,556
2024-08-04,S4,P1,S4_P1,216,6,False,163
2024-08-05,S4,P1,S4_P1,217,0,False,190
2024-08-06,S4,P1,S4_P1,218,1,False,234
2024-08-07,S4,P1,S4_P1,219,2,True,230
2024-08-08,S4,P1,S4_P1,220,3,False,326
2024-08-09,S4,P1,S4_P1,221,4,False,201
2024-08-10,S4,P1,S4_P1,222,5,False,284
2024-08-11,S4,P1,S4_P1,223,6,False,281
2024-08-12,S4,P1,S4_P1,224,0,False,205
2024-08-13,S4,P1,S4_P1,225,1,False,183
2024-08-14,S4,P1,S4_P1,226,2,True,396
2024-08-15,S4,P1,S4_P1,227,3,False,217
2024-08-16,S4,P1,S4_P1,228,4,False,161
2024-08-17,S4,P1,S4_P1,229,5,True,314
2024-08-18,S4,P1,S4_P1,230,6,False,320
2024-08-19,S4,P1,S4_P1,231,0,False,270
2024-08-20,S4,P1,S4_P1,232,1,False,185
2024-08-21,S4,P1,S4_P1,233,2,False,167
2024-08-22,S4,P1,S4_P1,234,3,True,336
2024-08-23,S4,P1,S4_P1,235,4,False,195
2024-08-24,S4,P1,S4_P1,236,5,False,203
2024-08-25,S4,P1,S4_P1,237,6,False,266
2024-08-26,S4,P1,S4_P1,238,0,False,151
2024-08-27,S4,P1,S4_P1,239,1,False,258
2024-08-28,S4,P1,S4_P1,240,2,False,115
2024-08-29,S4,P1,S4_P1,241,3,False,230
2024-08-30,S4,P1,S4_P1,242,4,False,137
2024-08-31,S4,P1,S4_P1,243,5,True,764
2024-09-01,S4,P1,S4_P1,244,6,False,315
2024-09-02,S4,P1,S4_P1,245,0,False,188
2024-09-03,S4,P1,S4_P1,246,1,False,96
2024-09-04,S4,P1,S4_P1,247,2,False,265
2024-09-05,S4,P1,S4_P1,248,3,False,220
2024-09-06,S4,P1,S4_P1,249,4,False,356
2024-09-07,S4,P1,S4_P1,250,5,False,369
2024-09-08,S4,P1,S4_P1,251,6,False,169
2024-09-09,S4,P1,S4_P1,252,0,False,232
2024-09-10,S4,P1,S4_P1,253,1,False,210
2024-09-11,S4,P1,S4_P1,254,2,False,154
2024-09-12,S4,P1,S4_P1,255,3,False,118
2024-09-13,S4,P1,S4_P1,256,4,True,294
2024-09-14,S4,P1,S4_P1,257,5,False,353
2024-09-15,S4,P1,S4_P1,258,6,False,150
2024-09-16,S4,P1,S4_P1,259,0,False,126
2024-09-17,S4,P1,S4_P1,260,1,False,270
2024-09-18,S4,P1,S4_P1,261,2,False,206
2024-09-19,S4,P1,S4_P1,262,3,False,152
2024-09-20,S4,P1,S4_P1,263,4,False,229
2024-09-21,S4,P1,S4_P1,264,5,False,304
2024-09-22,S4,P1,S4_P1,265,6,False,188
2024-09-23,S4,P1,S4_P1,266,0,False,151
2024-09-24,S4,P1,S4_P1,267,1,False,248
2024-09-25,S4,P1,S4_P1,268,2,False,486
2024-09-26,S4,P1,S4_P1,269,3,False,198
2024-09-27,S4,P1,S4_P1,270,4,False,148
2024-09-28,S4,P1,S4_P1,271,5,False,178
2024-09-29,S4,P1,S4_P1,272,6,False,166
2024-09-30,S4,P1,S4_P1,273,0,False,183
2024-10-01,S4,P1,S4_P1,274,1,False,157
2024-10-02,S4,P1,S4_P1,275,2,False,106
2024-10-03,S4,P1,S4_P1,276,3,False,108
2024-10-04,S4,P1,S4_P1,277,4,False,309
2024-10-05,S4,P1,S4_P1,278,5,False,253
2024-10-06,S4,P1,S4_P1,279,6,True,210
2024-10-07,S4,P1,S4_P1,280,0,False,64
2024-10-08,S4,P1,S4_P1,281,1,False,219
2024-10-09,S4,P1,S4_P1,282,2,False,277
2024-10-10,S4,P1,S4_P1,283,3,False,278
2024-10-11,S4,P1,S4_P1,284,4,False,251
2024-10-12,S4,P1,S4_P1,285,5,False,393
2024-10-13,S4,P1,S4_P1,286,6,False,410
2024-10-14,S4,P1,S4_P1,287,0,False,187
2024-10-15,S4,P1,S4_P1,288,1,False,147
2024-10-16,S4,P1,S4_P1,289,2,False,166
2024-10-17,S4,P1,S4_P1,290,3,False,266
2024-10-18,S4,P1,S4_P1,291,4,False,379
2024-10-19,S4,P1,S4_P1,292,5,False,171
2024-10-20,S4,P1,S4_P1,293,6,False,410
2024-10-21,S4,P1,S4_P1,294,0,False,155
2024-10-22,S4,P1,S4_P1,295,1,False,211
2024-10-23,S4,P1,S4_P1,296,2,True,289
2024-10-24,S4,P1,S4_P1,297,3,False,193
2024-10-25,S4,P1,S4_P1,298,4,True,602
2024-10-26,S4,P1,S4_P1,299,5,False,167
2024-10-27,S4,P1,S4_P1,300,6,False,252
2024-10-28,S4,P1,S4_P1,301,0,False,225
2024-10-29,S4,P1,S4_P1,302,1,False,201
2024-10-30,S4,P1,S4_P1,303,2,False,144
2024-10-31,S4,P1,S4_P1,304,3,False,346
2024-11-01,S4,P1,S4_P1,305,4,False,389
2024-11-02,S4,P1,S4_P1,306,5,False,397
2024-11-03,S4,P1,S4_P1,307,6,False,135
2024-11-04,S4,P1,S4_P1,308,0,False,110
2024-11-05,S4,P1,S4_P1,309,1,False,186
2024-11-06,S4,P1,S4_P1,310,2,False,291
2024-11-07,S4,P1,S4_P1,311,3,False,134
2024-11-08,S4,P1,S4_P1,312,4,False,106
2024-11-09,S4,P1,S4_P1,313,5,False,258
2024-11-10,S4,P1,S4_P1,314,6,False,305
2024-11-11,S4,P1,S4_P1,315,0,False,180
2024-11-12,S4,P1,S4_P1,316,1,False,165
2024-11-13,S4,P1,S4_P1,317,2,False,222
2024-11-14,S4,P1,S4_P1,318,3,False,237
2024-11-15,S4,P1,S4_P1,319,4,False,233
2024-11-16,S4,P1,S4_P1,320,5,False,340
2024-11-17,S4,P1,S4_P1,321,6,False,328
2024-11-18,S4,P1,S4_P1,322,0,True,315
2024-11-19,S4,P1,S4_P1,323,1,False,159
2024-11-20,S4,P1,S4_P1,324,2,False,294
2024-11-21,S4,P1,S4_P1,325,3,False,226
2024-11-22,S4,P1,S4_P1,326,4,False,139
2024-11-23,S4,P1,S4_P1,327,5,False,226
2024-11-24,S4,P1,S4_P1,328,6,False,384
2024-11-25,S4,P1,S4_P1,329,0,False,166
2024-11-26,S4,P1,S4_P1,330,1,False,171
2024-11-27,S4,P1,S4_P1,331,2,False,308
2024-11-28,S4,P1,S4_P1,332,3,False,134
2024-11-29,S4,P1,S4_P1,333,4,False,190
2024-11-30,S4,P1,S4_P1,334,5,False,258
2024-12-01,S4,P1,S4_P1,335,6,False,452
2024-12-02,S4,P1,S4_P1,336,0,True,379
2024-12-03,S4,P1,S4_P1,337,1,False,205
2024-12-04,S4,P1,S4_P1,338,2,False,451
2024-12-05,S4,P1,S4_P1,339,3,True,516
2024-12-06,S4,P1,S4_P1,340,4,False,437
2024-12-07,S4,P1,S4_P1,341,5,False,459
2024-12-08,S4,P1,S4_P1,342,6,False,229
2024-12-09,S4,P1,S4_P1,343,0,False,226
2024-12-10,S4,P1,S4_P1,344,1,False,152
2024-12-11,S4,P1,S4_P1,345,2,False,160
2024-12-12,S4,P1,S4_P1,346,3,False,231
2024-12-13,S4,P1,S4_P1,347,4,False,263
2024-12-14,S4,P1,S4_P1,348,5,False,271
2024-12-15,S4,P1,S4_P1,349,6,False,284
2024-12-16,S4,P1,S4_P1,350,0,False,117
2024-12-17,S4,P1,S4_P1,351,1,False,146
2024-12-18,S4,P1,S4_P1,352,2,False,184
2024-12-19,S4,P1,S4_P1,353,3,False,220
2024-12-20,S4,P1,S4_P1,354,4,False,346
2024-12-21,S4,P1,S4_P1,355,5,True,603
2024-12-22,S4,P1,S4_P1,356,6,False,247
2024-12-23,S4,P1,S4_P1,357,0,False,223
2024-12-24,S4,P1,S4_P1,358,1,False,254
2024-12-25,S4,P1,S4_P1,359,2,False,185
2024-12-26,S4,P1,S4_P1,360,3,False,114
2024-12-27,S4,P1,S4_P1,361,4,False,187
2024-12-28,S4,P1,S4_P1,362,5,False,290
2024-12-29,S4,P1,S4_P1,363,6,True,640
2024-12-30,S4,P1,S4_P1,364,0,False,136
2024-12-31,S4,P1,S4_P1,365,1,True,284
2025-01-01,S4,P1,S4_P1,366,2,False,116
2025-01-02,S4,P1,S4_P1,367,3,False,174
2025-01-03,S4,P1,S4_P1,368,4,False,221
2025-01-04,S4,P1,S4_P1,369,5,False,262
2025-01-05,S4,P1,S4_P1,370,6,False,362
2025-01-06,S4,P1,S4_P1,371,0,False,233
2025-01-07,S4,P1,S4_P1,372,1,False,127
2025-01-08,S4,P1,S4_P1,373,2,False,290
2025-01-09,S4,P1,S4_P1,374,3,False,257
2025-01-10,S4,P1,S4_P1,375,4,False,168
2025-01-11,S4,P1,S4_P1,376,5,False,295
2025-01-12,S4,P1,S4_P1,377,6,False,135
2025-01-13,S4,P1,S4_P1,378,0,False,270
2025-01-14,S4,P1,S4_P1,379,1,True,247
2025-01-15,S4,P1,S4_P1,380,2,True,250
2025-01-16,S4,P1,S4_P1,381,3,False,194
2025-01-17,S4,P1,S4_P1,382,4,False,265
2025-01-18,S4,P1,S4_P1,383,5,False,253
2025-01-19,S4,P1,S4_P1,384,6,False,362
2025-01-20,S4,P1,S4_P1,385,0,False,282
2025-01-21,S4,P1,S4_P1,386,1,False,288
2025-01-22,S4,P1,S4_P1,387,2,False,168
2025-01-23,S4,P1,S4_P1,388,3,False,309
2025-01-24,S4,P1,S4_P1,389,4,False,380
2025-01-25,S4,P1,S4_P1,390,5,False,238
2025-01-26,S4,P1,S4_P1,391,6,False,230
2025-01-27,S4,P1,S4_P1,392,0,False,177
2025-01-28,S4,P1,S4_P1,393,1,False,110
2025-01-29,S4,P1,S4_P1,394,2,True,422
2025-01-30,S4,P1,S4_P1,395,3,False,379
2025-01-31,S4,P1,S4_P1,396,4,False,277
2025-02-01,S4,P1,S4_P1,397,5,False,220
2025-02-02,S4,P1,S4_P1,398,6,False,431
2025-02-03,S4,P1,S4_P1,399,0,False,113
2025-02-04,S4,P1,S4_P1,400,1,False,112
2025-02-05,S4,P1,S4_P1,401,2,False,93
2025-02-06,S4,P1,S4_P1,402,3,False,262
2025-02-07,S4,P1,S4_P1,403,4,False,190
2025-02-08,S4,P1,S4_P1,404,5,False,514
2025-02-09,S4,P1,S4_P1,405,6,False,340
2025-02-10,S4,P1,S4_P1,406,0,False,222
2025-02-11,S4,P1,S4_P1,407,1,False,61
2025-02-12,S4,P1,S4_P1,408,2,False,80
2025-02-13,S4,P1,S4_P1,409,3,False,159
2025-02-14,S4,P1,S4_P1,410,4,False,211
2025-02-15,S4,P1,S4_P1,411,5,False,339
2025-02-16,S4,P1,S4_P1,412,6,False,199
2025-02-17,S4,P1,S4_P1,413,0,False,248
2025-02-18,S4,P1,S4_P1,414,1,False,145
2025-02-19,S4,P1,S4_P1,415,2,False,284
2025-02-20,S4,P1,S4_P1,416,3,False,207
2025-02-21,S4,P1,S4_P1,417,4,False,185
2025-02-22,S4,P1,S4_P1,418,5,False,441
2025-02-23,S4,P1,S4_P1,419,6,False,260
2025-02-24,S4,P1,S4_P1,420,0,False,292
2025-02-25,S4,P1,S4_P1,421,1,False,167
2025-02-26,S4,P1,S4_P1,422,2,False,176
2025-02-27,S4,P1,S4_P1,423,3,False,158
2025-02-28,S4,P1,S4_P1,424,4,False,206
2025-03-01,S4,P1,S4_P1,425,5,False,329
2025-03-02,S4,P1,S4_P1,426,6,False,297
2025-03-03,S4,P1,S4_P1,427,0,True,265
2025-03-04,S4,P1,S4_P1,428,1,False,187
2025-03-05,S4,P1,S4_P1,429,2,False,405
2025-03-06,S4,P1,S4_P1,430,3,False,187
2025-03-07,S4,P1,S4_P1,431,4,True,599
2025-03-08,S4,P1,S4_P1,432,5,False,247
2025-03-09,S4,P1,S4_P1,433,6,False,306
2025-03-10,S4,P1,S4_P1,434,0,True,425
2025-03-11,S4,P1,S4_P1,435,1,False,279
2025-03-12,S4,P1,S4_P1,436,2,False,206
2025-03-13,S4,P1,S4_P1,437,3,False,239
2025-03-14,S4,P1,S4_P1,438,4,True,279
2025-03-15,S4,P1,S4_P1,439,5,False,215
2025-03-16,S4,P1,S4_P1,440,6,False,270
2025-03-17,S4,P1,S4_P1,441,0,False,111
2025-03-18,S4,P1,S4_P1,442,1,False,208
2025-03-19,S4,P1,S4_P1,443,2,False,243
2025-03-20,S4,P1,S4_P1,444,3,False,173
2025-03-21,S4,P1,S4_P1,445,4,False,551
2025-03-22,S4,P1,S4_P1,446,5,False,326
2025-03-23,S4,P1,S4_P1,447,6,False,177
2025-03-24,S4,P1,S4_P1,448,0,True,273
2025-03-25,S4,P1,S4_P1,449,1,False,219
2025-03-26,S4,P1,S4_P1,450,2,False,76
2025-03-27,S4,P1,S4_P1,451,3,False,125
2025-03-28,S4,P1,S4_P1,452,4,True,557
2025-03-29,S4,P1,S4_P1,453,5,False,208
2025-03-30,S4,P1,S4_P1,454,6,False,242
2025-03-31,S4,P1,S4_P1,455,0,False,249
2025-04-01,S4,P1,S4_P1,456,1,False,296
2025-04-02,S4,P1,S4_P1,457,2,False,116
2025-04-03,S4,P1,S4_P1,458,3,False,135
2025-04-04,S4,P1,S4_P1,459,4,False,262
2025-04-05,S4,P1,S4_P1,460,5,False,270
2025-04-06,S4,P1,S4_P1,461,6,False,127
2025-04-07,S4,P1,S4_P1,462,0,False,203
2025-04-08,S4,P1,S4_P1,463,1,False,79
2025-04-09,S4,P1,S4_P1,464,2,False,103
2025-04-10,S4,P1,S4_P1,465,3,False,332
2025-04-11,S4,P1,S4_P1,466,4,False,298
2025-04-12,S4,P1,S4_P1,467,5,False,233
2025-04-13,S4,P1,S4_P1,468,6,False,158
2025-04-14,S4,P1,S4_P1,469,0,False,147
2025-04-15,S4,P1,S4_P1,470,1,False,213
2025-04-16,S4,P1,S4_P1,471,2,False,312
2025-04-17,S4,P1,S4_P1,472,3,False,226
2025-04-18,S4,P1,S4_P1,473,4,True,428
2025-04-19,S4,P1,S4_P1,474,5,False,171
2025-04-20,S4,P1,S4_P1,475,6,False,256
2025-04-21,S4,P1,S4_P1,476,0,False,145
2025-04-22,S4,P1,S4_P1,477,1,False,255
2025-04-23,S4,P1,S4_P1,478,2,False,155
2025-04-24,S4,P1,S4_P1,479,3,False,236
2025-04-25,S4,P1,S4_P1,480,4,True,640
2025-04-26,S4,P1,S4_P1,481,5,False,366
2025-04-27,S4,P1,S4_P1,482,6,False,198
2025-04-28,S4,P1,S4_P1,483,0,False,61
2025-04-29,S4,P1,S4_P1,484,1,False,218
2025-04-30,S4,P1,S4_P1,485,2,False,194
2025-05-01,S4,P1,S4_P1,486,3,False,130
2025-05-02,S4,P1,S4_P1,487,4,False,148
2025-05-03,S4,P1,S4_P1,488,5,False,398
2025-05-04,S4,P1,S4_P1,489,6,False,328
2025-05-05,S4,P1,S4_P1,490,0,False,73
2025-05-06,S4,P1,S4_P1,491,1,False,108
2025-05-07,S4,P1,S4_P1,492,2,False,222
2025-05-08,S4,P1,S4_P1,493,3,False,314
2025-05-09,S4,P1,S4_P1,494,4,False,224
2025-05-10,S4,P1,S4_P1,495,5,True,152
2025-05-11,S4,P1,S4_P1,496,6,False,245
2025-05-12,S4,P1,S4_P1,497,0,True,373
2025-05-13,S4,P1,S4_P1,498,1,False,281
2025-05-14,S4,P1,S4_P1,499,2,False,279
2025-05-15,S4,P1,S4_P1,500,3,False,227
2025-05-16,S4,P1,S4_P1,501,4,True,437
2025-05-17,S4,P1,S4_P1,502,5,False,209
2025-05-18,S4,P1,S4_P1,503,6,False,347
2025-05-19,S4,P1,S4_P1,504,0,False,238
2025-05-20,S4,P1,S4_P1,505,1,False,72
2025-05-21,S4,P1,S4_P1,506,2,False,149
2025-05-22,S4,P1,S4_P1,507,3,False,99
2025-05-23,S4,P1,S4_P1,508,4,False,227
2025-05-24,S4,P1,S4_P1,509,5,False,215
2025-05-25,S4,P1,S4_P1,510,6,False,158
2025-05-26,S4,P1,S4_P1,511,0,False,75
2025-05-27,S4,P1,S4_P1,512,1,False,242
2025-05-28,S4,P1,S4_P1,513,2,False,196
2025-05-29,S4,P1,S4_P1,514,3,False,267
2025-05-30,S4,P1,S4_P1,515,4,False,315
2025-05-31,S4,P1,S4_P1,516,5,False,210
2025-06-01,S4,P1,S4_P1,517,6,False,308
2025-06-02,S4,P1,S4_P1,518,0,False,275
2025-06-03,S4,P1,S4_P1,519,1,False,94
2025-06-04,S4,P1,S4_P1,520,2,False,233
2025-06-05,S4,P1,S4_P1,521,3,False,403
2025-06-06,S4,P1,S4_P1,522,4,False,94
2025-06-07,S4,P1,S4_P1,523,5,False,419
2025-06-08,S4,P1,S4_P1,524,6,False,300
2025-06-09,S4,P1,S4_P1,525,0,False,225
2025-06-10,S4,P1,S4_P1,526,1,False,71
2025-06-11,S4,P1,S4_P1,527,2,False,337
2025-06-12,S4,P1,S4_P1,528,3,False,322
2025-06-13,S4,P1,S4_P1,529,4,False,350
2025-06-14,S4,P1,S4_P1,530,5,False,594
2025-06-15,S4,P1,S4_P1,531,6,False,320
2025-06-16,S4,P1,S4_P1,532,0,False,253
2025-06-17,S4,P1,S4_P1,533,1,False,160
2025-06-18,S4,P1,S4_P1,534,2,False,93
2025-06-19,S4,P1,S4_P1,535,3,False,156
2025-06-20,S4,P1,S4_P1,536,4,False,219
2025-06-21,S4,P1,S4_P1,537,5,True,755
2025-06-22,S4,P1,S4_P1,538,6,False,146
2025-06-23,S4,P1,S4_P1,539,0,False,327
2025-06-24,S4,P1,S4_P1,540,1,False,257
2025-06-25,S4,P1,S4_P1,541,2,False,325
2025-06-26,S4,P1,S4_P1,542,3,False,148
2025-06-27,S4,P1,S4_P1,543,4,False,146
2025-06-28,S4,P1,S4_P1,544,5,False,317
2025-06-29,S4,P1,S4_P1,545,6,False,304
2025-06-30,S4,P1,S4_P1,546,0,False,197
2025-07-01,S4,P1,S4_P1,547,1,False,165
2025-07-02,S4,P1,S4_P1,548,2,False,248
2025-07-03,S4,P1,S4_P1,549,3,False,108
2025-07-04,S4,P1,S4_P1,550,4,False,281
2025-07-05,S4,P1,S4_P1,551,5,False,189
2025-07-06,S4,P1,S4_P1,552,6,False,214
2025-07-07,S4,P1,S4_P1,553,0,False,222
2025-07-08,S4,P1,S4_P1,554,1,False,101
2025-07-09,S4,P1,S4_P1,555,2,False,235
2025-07-10,S4,P1,S4_P1,556,3,False,316
2025-07-11,S4,P1,S4_P1,557,4,False,143
2025-07-12,S4,P1,S4_P1,558,5,True,410
2025-07-13,S4,P1,S4_P1,559,6,False,238
2025-07-14,S4,P1,S4_P1,560,0,False,92
2025-07-15,S4,P1,S4_P1,561,1,False,217
2025-07-16,S4,P1,S4_P1,562,2,False,210
2025-07-17,S4,P1,S4_P1,563,3,False,220
2025-07-18,S4,P1,S4_P1,564,4,False,245
2025-07-19,S4,P1,S4_P1,565,5,False,388
2025-07-20,S4,P1,S4_P1,566,6,False,302
2025-07-21,S4,P1,S4_P1,567,0,False,182
2025-07-22,S4,P1,S4_P1,568,1,False,227
2025-07-23,S4,P1,S4_P1,569,2,False,243
2025-07-24,S4,P1,S4_P1,570,3,False,360
2025-07-25,S4,P1,S4_P1,571,4,False,371
2025-07-26,S4,P1,S4_P1,572,5,False,221
2025-07-27,S4,P1,S4_P1,573,6,False,169
2025-07-28,S4,P1,S4_P1,574,0,False,83
2025-07-29,S4,P1,S4_P1,575,1,False,253
2025-07-30,S4,P1,S4_P1,576,2,False,199
2025-07-31,S4,P1,S4_P1,577,3,False,182
2025-08-01,S4,P1,S4_P1,578,4,False,212
2025-08-02,S4,P1,S4_P1,579,5,False,358
2025-08-03,S4,P1,S4_P1,580,6,False,320
2025-08-04,S4,P1,S4_P1,581,0,False,220
2025-08-05,S4,P1,S4_P1,582,1,False,167
2025-08-06,S4,P1,S4_P1,583,2,False,174
2025-08-07,S4,P1,S4_P1,584,3,False,160
2025-08-08,S4,P1,S4_P1,585,4,False,211
2025-08-09,S4,P1,S4_P1,586,5,False,346
2025-08-10,S4,P1,S4_P1,587,6,False,389
2025-08-11,S4,P1,S4_P1,588,0,True,444
2025-08-12,S4,P1,S4_P1,589,1,True,459
2025-08-13,S4,P1,S4_P1,590,2,False,328
2025-08-14,S4,P1,S4_P1,591,3,False,134
2025-08-15,S4,P1,S4_P1,592,4,False,260
2025-08-16,S4,P1,S4_P1,593,5,False,363
2025-08-17,S4,P1,S4_P1,594,6,False,246
2025-08-18,S4,P1,S4_P1,595,0,False,265
2025-08-19,S4,P1,S4_P1,596,1,False,266
2025-08-20,S4,P1,S4_P1,597,2,True,233
2025-08-21,S4,P1,S4_P1,598,3,False,202
2025-08-22,S4,P1,S4_P1,599,4,False,463
2025-08-23,S4,P1,S4_P1,600,5,False,260
2025-08-24,S4,P1,S4_P1,601,6,False,150
2025-08-25,S4,P1,S4_P1,602,0,False,234
2025-08-26,S4,P1,S4_P1,603,1,False,298
2025-08-27,S4,P1,S4_P1,604,2,False,70
2025-08-28,S4,P1,S4_P1,605,3,False,162
2025-08-29,S4,P1,S4_P1,606,4,False,143
2025-08-30,S4,P1,S4_P1,607,5,False,485
2025-08-31,S4,P1,S4_P1,608,6,False,163
2025-09-01,S4,P1,S4_P1,609,0,False,112
2025-09-02,S4,P1,S4_P1,610,1,False,294
2025-09-03,S4,P1,S4_P1,611,2,False,176
2025-09-04,S4,P1,S4_P1,612,3,False,236
2025-09-05,S4,P1,S4_P1,613,4,True,285
2025-09-06,S4,P1,S4_P1,614,5,False,534
2025-09-07,S4,P1,S4_P1,615,6,False,293
2025-09-08,S4,P1,S4_P1,616,0,False,274
2025-09-09,S4,P1,S4_P1,617,1,False,226
2025-09-10,S4,P1,S4_P1,618,2,False,201
2025-09-11,S4,P1,S4_P1,619,3,False,166
2025-09-12,S4,P1,S4_P1,620,4,False,315
